regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,16,2048,8192,32768,20480,3266.607,5010.374,5002.124,0.9953
mixed,2,1,0.5,4.0,16,4096,128,512,320,681.8,715.85,661.065,-0.609
mixed,2,1,0.5,4.0,16,4096,256,1024,640,734.185,790.891,682.315,-0.9147
mixed,2,1,0.5,4.0,16,4096,512,2048,1280,826.349,936.367,719.658,-0.9698
mixed,2,1,0.5,4.0,16,4096,1024,4096,2560,1009.359,1227.601,795.113,-0.9817
mixed,2,1,0.5,4.0,16,4096,2048,8192,5120,1377.877,1814.172,1514.837,0.3139
mixed,2,1,0.5,4.0,16,4096,4096,16384,10240,2107.516,2981.643,2964.552,0.9804
mixed,2,1,0.5,4.0,16,4096,8192,32768,20480,3560.274,5305.061,5296.331,0.995
mixed,2,1,0.5,4.0,16,8192,128,512,320,1257.906,1294.226,1236.21,-0.5974
mixed,2,1,0.5,4.0,16,8192,256,1024,640,1307.888,1366.449,1254.994,-0.9032
mixed,2,1,0.5,4.0,16,8192,512,2048,1280,1398.61,1512.245,1294.997,-0.9118
mixed,2,1,0.5,4.0,16,8192,1024,4096,2560,1586.296,1804.151,1368.372,-1.0003
mixed,2,1,0.5,4.0,16,8192,2048,8192,5120,1951.163,2385.282,1518.195,-0.9973
mixed,2,1,0.5,4.0,16,8192,4096,16384,10240,2676.645,3553.172,2966.536,0.3307
mixed,2,1,0.5,4.0,16,8192,8192,32768,20480,4137.46,5870.513,5870.799,1.0002
mixed,2,1,0.5,4.0,16,16384,128,512,320,2408.513,2444.258,2386.752,-0.6088
mixed,2,1,0.5,4.0,16,16384,256,1024,640,2457.476,2518.63,2411.809,-0.7468
mixed,2,1,0.5,4.0,16,16384,512,2048,1280,2552.164,2675.651,2438.625,-0.9194
mixed,2,1,0.5,4.0,16,16384,1024,4096,2560,2749.126,2963.688,2523.041,-1.0537
mixed,2,1,0.5,4.0,16,16384,2048,8192,5120,3110.442,3547.987,2678.726,-0.9867
mixed,2,1,0.5,4.0,16,16384,4096,16384,10240,3833.941,4710.755,2972.456,-0.9825
mixed,2,1,0.5,4.0,16,16384,8192,32768,20480,5292.936,7040.64,5876.302,0.3338
mixed,2,1,0.5,4.0,16,20480,128,512,320,2980.745,3026.859,2959.467,-0.4614
mixed,2,1,0.5,4.0,16,20480,256,1024,640,3035.145,3090.535,2978.824,-1.0168
mixed,2,1,0.5,4.0,16,20480,512,2048,1280,3125.259,3251.371,3023.818,-0.8044
mixed,2,1,0.5,4.0,16,20480,1024,4096,2560,3322.767,3540.658,3097.098,-1.0357
mixed,2,1,0.5,4.0,16,20480,2048,8192,5120,3679.442,4125.721,3252.107,-0.9576
mixed,2,1,0.5,4.0,16,20480,4096,16384,10240,4415.033,5272.653,3545.454,-1.0139
mixed,2,1,0.5,4.0,16,20480,8192,32768,20480,5867.6,7605.705,5866.387,-0.0007
mixed,2,1,0.5,4.0,32,0,128,512,320,107.169,141.057,140.708,0.9897
mixed,2,1,0.5,4.0,32,0,256,1024,640,159.521,213.092,213.443,1.0066
mixed,2,1,0.5,4.0,32,0,512,2048,1280,249.638,357.988,356.902,0.99
mixed,2,1,0.5,4.0,32,0,1024,4096,2560,430.885,648.392,644.107,0.9803
mixed,2,1,0.5,4.0,32,0,2048,8192,5120,790.283,1222.736,1219.918,0.9935
mixed,2,1,0.5,4.0,32,0,4096,16384,10240,1511.763,2372.449,2363.52,0.9896
mixed,2,1,0.5,4.0,32,0,8192,32768,20480,2956.932,4690.268,4679.774,0.9939
mixed,2,1,0.5,4.0,32,512,128,512,320,179.618,213.635,160.833,-0.5522
mixed,2,1,0.5,4.0,32,512,256,1024,640,234.085,288.388,248.901,0.2728
mixed,2,1,0.5,4.0,32,512,512,2048,1280,323.65,431.721,427.494,0.9609
mixed,2,1,0.5,4.0,32,512,1024,4096,2560,503.945,719.978,718.249,0.992
mixed,2,1,0.5,4.0,32,512,2048,8192,5120,864.494,1296.692,1291.827,0.9887
mixed,2,1,0.5,4.0,32,512,4096,16384,10240,1587.381,2452.194,2439.424,0.9852
mixed,2,1,0.5,4.0,32,512,8192,32768,20480,3027.434,4756.575,4743.039,0.9922
mixed,2,1,0.5,4.0,32,1024,128,512,320,251.107,284.835,232.706,-0.5456
mixed,2,1,0.5,4.0,32,1024,256,1024,640,302.436,359.364,251.811,-0.8893
mixed,2,1,0.5,4.0,32,1024,512,2048,1280,397.702,505.704,428.582,0.2859
mixed,2,1,0.5,4.0,32,1024,1024,4096,2560,578.726,796.589,790.028,0.9699
mixed,2,1,0.5,4.0,32,1024,2048,8192,5120,941.743,1376.37,1366.417,0.9771
mixed,2,1,0.5,4.0,32,1024,4096,16384,10240,1671.064,2543.202,2522.111,0.9758
mixed,2,1,0.5,4.0,32,1024,8192,32768,20480,3127.111,4864.64,4819.555,0.9741
mixed,2,1,0.5,4.0,32,2048,128,512,320,395.814,428.451,375.62,-0.6187
mixed,2,1,0.5,4.0,32,2048,256,1024,640,444.74,500.871,393.83,-0.907
mixed,2,1,0.5,4.0,32,2048,512,2048,1280,537.926,648.71,432.421,-0.9523
mixed,2,1,0.5,4.0,32,2048,1024,4096,2560,724.649,942.508,789.065,0.2957
mixed,2,1,0.5,4.0,32,2048,2048,8192,5120,1087.501,1524.147,1516.084,0.9815
mixed,2,1,0.5,4.0,32,2048,4096,16384,10240,1815.417,2692.485,2678.18,0.9837
mixed,2,1,0.5,4.0,32,2048,8192,32768,20480,3270.539,5009.316,5002.944,0.9963
mixed,2,1,0.5,4.0,32,4096,128,512,320,684.359,716.713,664.265,-0.6211
mixed,2,1,0.5,4.0,32,4096,256,1024,640,733.385,785.865,680.617,-1.0055
mixed,2,1,0.5,4.0,32,4096,512,2048,1280,825.93,936.589,717.737,-0.9777
mixed,2,1,0.5,4.0,32,4096,1024,4096,2560,1010.635,1229.618,796.204,-0.9792
mixed,2,1,0.5,4.0,32,4096,2048,8192,5120,1378.933,1815.574,1515.54,0.3129
mixed,2,1,0.5,4.0,32,4096,4096,16384,10240,2105.82,2979.336,2960.998,0.979
mixed,2,1,0.5,4.0,32,4096,8192,32768,20480,3557.294,5305.89,5295.395,0.994
mixed,2,1,0.5,4.0,32,8192,128,512,320,1254.767,1288.082,1242.066,-0.3812
mixed,2,1,0.5,4.0,32,8192,256,1024,640,1309.971,1365.171,1255.696,-0.9832
mixed,2,1,0.5,4.0,32,8192,512,2048,1280,1399.025,1515.063,1290.958,-0.9313
mixed,2,1,0.5,4.0,32,8192,1024,4096,2560,1588.435,1803.862,1370.419,-1.012
mixed,2,1,0.5,4.0,32,8192,2048,8192,5120,1951.865,2384.896,1523.475,-0.9893
mixed,2,1,0.5,4.0,32,8192,4096,16384,10240,2680.961,3560.236,2967.719,0.3261
mixed,2,1,0.5,4.0,32,8192,8192,32768,20480,4140.757,5872.296,5872.97,1.0004
mixed,2,1,0.5,4.0,32,16384,128,512,320,2410.843,2448.481,2395.679,-0.4029
mixed,2,1,0.5,4.0,32,16384,256,1024,640,2463.71,2511.363,2411.198,-1.102
mixed,2,1,0.5,4.0,32,16384,512,2048,1280,2548.865,2676.383,2445.025,-0.8143
mixed,2,1,0.5,4.0,32,16384,1024,4096,2560,2749.06,2965.348,2523.293,-1.0438
mixed,2,1,0.5,4.0,32,16384,2048,8192,5120,3110.378,3545.84,2682.303,-0.983
mixed,2,1,0.5,4.0,32,16384,4096,16384,10240,3827.695,4715.52,2974.436,-0.9611
mixed,2,1,0.5,4.0,32,16384,8192,32768,20480,5294.213,7038.076,5870.09,0.3302
mixed,2,1,0.5,4.0,32,20480,128,512,320,2983.077,3013.477,2972.297,-0.3546
mixed,2,1,0.5,4.0,32,20480,256,1024,640,3035.531,3087.049,2991.241,-0.8597
mixed,2,1,0.5,4.0,32,20480,512,2048,1280,3131.143,3254.314,3015.267,-0.9408
mixed,2,1,0.5,4.0,32,20480,1024,4096,2560,3332.075,3539.278,3095.818,-1.1402
mixed,2,1,0.5,4.0,32,20480,2048,8192,5120,3690.637,4127.511,3258.41,-0.9894
mixed,2,1,0.5,4.0,32,20480,4096,16384,10240,4413.849,5275.362,3549.134,-1.0037
mixed,2,1,0.5,4.0,32,20480,8192,32768,20480,5866.986,7619.655,5875.493,0.0049
mixed,2,1,0.5,4.0,64,0,128,512,320,109.378,143.233,142.594,0.9811
mixed,2,1,0.5,4.0,64,0,256,1024,640,161.314,215.33,214.211,0.9793
mixed,2,1,0.5,4.0,64,0,512,2048,1280,251.332,359.974,358.116,0.9829
mixed,2,1,0.5,4.0,64,0,1024,4096,2560,431.204,647.527,645.928,0.9926
mixed,2,1,0.5,4.0,64,0,2048,8192,5120,793.161,1226.768,1222.16,0.9894
mixed,2,1,0.5,4.0,64,0,4096,16384,10240,1511.089,2379.098,2373.918,0.994
mixed,2,1,0.5,4.0,64,0,8192,32768,20480,2955.079,4690.972,4675.227,0.9909
mixed,2,1,0.5,4.0,64,512,128,512,320,182.146,215.172,161.698,-0.6191
mixed,2,1,0.5,4.0,64,512,256,1024,640,235.971,289.636,249.859,0.2588
mixed,2,1,0.5,4.0,64,512,512,2048,1280,326.116,432.006,428.163,0.9637
mixed,2,1,0.5,4.0,64,512,1024,4096,2560,504.071,720.329,718.6,0.992
mixed,2,1,0.5,4.0,64,512,2048,8192,5120,865.611,1298.352,1295.409,0.9932
mixed,2,1,0.5,4.0,64,512,4096,16384,10240,1582.61,2455.007,2443.999,0.9874
mixed,2,1,0.5,4.0,64,512,8192,32768,20480,3030.057,4757.593,4748.981,0.995
mixed,2,1,0.5,4.0,64,1024,128,512,320,254.019,285.669,232.962,-0.6653
mixed,2,1,0.5,4.0,64,1024,256,1024,640,304.099,359.621,252.003,-0.9383
mixed,2,1,0.5,4.0,64,1024,512,2048,1280,398.917,506.345,428.647,0.2767
mixed,2,1,0.5,4.0,64,1024,1024,4096,2560,579.049,797.675,789.097,0.9608
mixed,2,1,0.5,4.0,64,1024,2048,8192,5120,943.692,1380.85,1370.706,0.9768
mixed,2,1,0.5,4.0,64,1024,4096,16384,10240,1670.615,2540.447,2517.469,0.9736
mixed,2,1,0.5,4.0,64,1024,8192,32768,20480,3128.549,4871.357,4831.326,0.977
mixed,2,1,0.5,4.0,64,2048,128,512,320,397.029,427.715,376.389,-0.6726
mixed,2,1,0.5,4.0,64,2048,256,1024,640,446.503,501.926,396.035,-0.9106
mixed,2,1,0.5,4.0,64,2048,512,2048,1280,538.854,649.547,432.708,-0.9589
mixed,2,1,0.5,4.0,64,2048,1024,4096,2560,725.193,943.147,789.994,0.2973
mixed,2,1,0.5,4.0,64,2048,2048,8192,5120,1089.903,1526.931,1514.645,0.9719
mixed,2,1,0.5,4.0,64,2048,4096,16384,10240,1816.758,2691.653,2680.386,0.9871
mixed,2,1,0.5,4.0,64,2048,8192,32768,20480,3273.707,5019.741,5006.495,0.9924
mixed,2,1,0.5,4.0,64,4096,128,512,320,685.289,712.968,663.016,-0.8047
mixed,2,1,0.5,4.0,64,4096,256,1024,640,731.659,790.346,684.041,-0.8114
mixed,2,1,0.5,4.0,64,4096,512,2048,1280,827.98,937.676,719.788,-0.9863
mixed,2,1,0.5,4.0,64,4096,1024,4096,2560,1012.108,1227.947,797.42,-0.9947
mixed,2,1,0.5,4.0,64,4096,2048,8192,5120,1377.905,1819.797,1517.012,0.3148
mixed,2,1,0.5,4.0,64,4096,4096,16384,10240,2106.91,2981.763,2968.549,0.9849
mixed,2,1,0.5,4.0,64,4096,8192,32768,20480,3566.697,5306.336,5290.754,0.991
mixed,2,1,0.5,4.0,64,8192,128,512,320,1260.591,1288.911,1237.775,-0.8056
mixed,2,1,0.5,4.0,64,8192,256,1024,640,1305.168,1363.471,1259.823,-0.7777
mixed,2,1,0.5,4.0,64,8192,512,2048,1280,1399.346,1516.372,1297.999,-0.866
mixed,2,1,0.5,4.0,64,8192,1024,4096,2560,1586.576,1806.296,1370.737,-0.9823
mixed,2,1,0.5,4.0,64,8192,2048,8192,5120,1952.375,2388.098,1520.081,-0.9921
mixed,2,1,0.5,4.0,64,8192,4096,16384,10240,2688.163,3562.989,2966.148,0.3178
mixed,2,1,0.5,4.0,64,8192,8192,32768,20480,4145.679,5887.234,5871.176,0.9908
mixed,2,1,0.5,4.0,64,16384,128,512,320,2407.325,2440.383,2392.378,-0.4521
mixed,2,1,0.5,4.0,64,16384,256,1024,640,2452.448,2511.296,2407.932,-0.7565
mixed,2,1,0.5,4.0,64,16384,512,2048,1280,2552.643,2675.779,2440.096,-0.914
mixed,2,1,0.5,4.0,64,16384,1024,4096,2560,2749.826,2960.705,2524.352,-1.0692
mixed,2,1,0.5,4.0,64,16384,2048,8192,5120,3108.809,3544.813,2675.906,-0.9929
mixed,2,1,0.5,4.0,64,16384,4096,16384,10240,3832.686,4710.593,2971.14,-0.9814
mixed,2,1,0.5,4.0,64,16384,8192,32768,20480,5296.068,7032.311,5877.612,0.3349
mixed,2,1,0.5,4.0,64,20480,128,512,320,2988.964,3010.949,2968.645,-0.9242
mixed,2,1,0.5,4.0,64,20480,256,1024,640,3027.108,3086.98,2974.022,-0.8867
mixed,2,1,0.5,4.0,64,20480,512,2048,1280,3126.887,3257.642,3017.16,-0.8392
mixed,2,1,0.5,4.0,64,20480,1024,4096,2560,3325.037,3547.758,3091.783,-1.0473
mixed,2,1,0.5,4.0,64,20480,2048,8192,5120,3691.597,4125.14,3254.249,-1.0088
mixed,2,1,0.5,4.0,64,20480,4096,16384,10240,4415.668,5285.861,3548.907,-0.9961
mixed,2,1,0.5,4.0,64,20480,8192,32768,20480,5863.626,7614.489,5877.805,0.0081
mixed,2,1,0.5,4.0,128,0,128,512,320,136.45,170.851,154.306,0.5191
mixed,2,1,0.5,4.0,128,0,256,1024,640,188.036,242.243,241.476,0.9859
mixed,2,1,0.5,4.0,128,0,512,2048,1280,278.18,387.238,386.501,0.9932
mixed,2,1,0.5,4.0,128,0,1024,4096,2560,457.285,674.443,668.455,0.9724
mixed,2,1,0.5,4.0,128,0,2048,8192,5120,817.673,1245.393,1247.695,1.0054
mixed,2,1,0.5,4.0,128,0,4096,16384,10240,1534.61,2396.251,2394.108,0.9975
mixed,2,1,0.5,4.0,128,0,8192,32768,20480,2967.173,4707.484,4683.071,0.986
mixed,2,1,0.5,4.0,128,512,128,512,320,214.339,219.97,215.811,0.2614
mixed,2,1,0.5,4.0,128,512,256,1024,640,243.587,351.939,286.594,0.3969
mixed,2,1,0.5,4.0,128,512,512,2048,1280,421.861,529.959,431.781,0.0918
mixed,2,1,0.5,4.0,128,512,1024,4096,2560,603.014,819.018,781.001,0.824
mixed,2,1,0.5,4.0,128,512,2048,8192,5120,962.219,1396.018,1389.777,0.9856
mixed,2,1,0.5,4.0,128,512,4096,16384,10240,1683.285,2546.335,2525.503,0.9759
mixed,2,1,0.5,4.0,128,512,8192,32768,20480,3124.202,4843.197,4822.394,0.9879
mixed,2,1,0.5,4.0,128,1024,128,512,320,315.396,356.739,289.09,-0.6363
mixed,2,1,0.5,4.0,128,1024,256,1024,640,356.39,363.686,359.3,0.3988
mixed,2,1,0.5,4.0,128,1024,512,2048,1280,423.973,639.401,503.174,0.3676
mixed,2,1,0.5,4.0,128,1024,1024,4096,2560,745.385,963.979,792.137,0.2139
mixed,2,1,0.5,4.0,128,1024,2048,8192,5120,1109.997,1547.41,1499.313,0.89
mixed,2,1,0.5,4.0,128,1024,4096,16384,10240,1839.193,2718.275,2679.234,0.9556
mixed,2,1,0.5,4.0,128,1024,8192,32768,20480,3289.129,5041.693,4971.389,0.9599
mixed,2,1,0.5,4.0,128,2048,128,512,320,457.957,525.415,432.07,-0.3837
mixed,2,1,0.5,4.0,128,2048,256,1024,640,559.048,640.361,503.621,-0.6816
mixed,2,1,0.5,4.0,128,2048,512,2048,1280,641.385,654.025,645.033,0.2886
mixed,2,1,0.5,4.0,128,2048,1024,4096,2560,783.914,1216.623,933.645,0.346
mixed,2,1,0.5,4.0,128,2048,2048,8192,5120,1396.817,1834.903,1514.677,0.269
mixed,2,1,0.5,4.0,128,2048,4096,16384,10240,2125.562,3004.295,2958.407,0.9478
mixed,2,1,0.5,4.0,128,2048,8192,32768,20480,3589.581,5330.882,5316.263,0.9916
mixed,2,1,0.5,4.0,128,4096,128,512,320,747.627,813.226,717.193,-0.4639
mixed,2,1,0.5,4.0,128,4096,256,1024,640,849.865,950.794,790.314,-0.59
mixed,2,1,0.5,4.0,128,4096,512,2048,1280,1029.196,1208.973,932.3,-0.539
mixed,2,1,0.5,4.0,128,4096,1024,4096,2560,1210.127,1233.295,1222.703,0.5428
mixed,2,1,0.5,4.0,128,4096,2048,8192,5120,1506.165,2384.799,1801.751,0.3364
mixed,2,1,0.5,4.0,128,4096,4096,16384,10240,2694.562,3571.147,2967.689,0.3116
mixed,2,1,0.5,4.0,128,4096,8192,32768,20480,4152.66,5905.321,5878.695,0.9848
mixed,2,1,0.5,4.0,128,8192,128,512,320,1322.255,1394.868,1293.806,-0.3918
mixed,2,1,0.5,4.0,128,8192,256,1024,640,1424.69,1528.914,1364.659,-0.576
mixed,2,1,0.5,4.0,128,8192,512,2048,1280,1604.243,1820.085,1510.835,-0.4328
mixed,2,1,0.5,4.0,128,8192,1024,4096,2560,1962.137,2359.712,1800.216,-0.4073
mixed,2,1,0.5,4.0,128,8192,2048,8192,5120,2349.886,2393.471,2388.03,0.8752
mixed,2,1,0.5,4.0,128,8192,4096,16384,10240,2970.502,4714.296,3541.23,0.3273
mixed,2,1,0.5,4.0,128,8192,8192,32768,20480,5298.334,7040.721,5867.306,0.3265
mixed,2,1,0.5,4.0,128,16384,128,512,320,2477.666,2539.968,2449.404,-0.4536
mixed,2,1,0.5,4.0,128,16384,256,1024,640,2581.539,2679.873,2518.626,-0.6398
mixed,2,1,0.5,4.0,128,16384,512,2048,1280,2760.742,2990.63,2668.578,-0.4009
mixed,2,1,0.5,4.0,128,16384,1024,4096,2560,3126.406,3554.988,2962.496,-0.3824
mixed,2,1,0.5,4.0,128,16384,2048,8192,5120,3837.13,4682.237,3537.77,-0.3542
mixed,2,1,0.5,4.0,128,16384,4096,16384,10240,4628.247,4721.02,4704.282,0.8196
mixed,2,1,0.5,4.0,128,16384,8192,32768,20480,5881.486,9297.559,7012.631,0.3311
mixed,2,1,0.5,4.0,128,20480,128,512,320,3062.347,3127.843,3023.494,-0.5932
mixed,2,1,0.5,4.0,128,20480,256,1024,640,3156.646,3265.514,3096.707,-0.5506
mixed,2,1,0.5,4.0,128,20480,512,2048,1280,3334.25,3560.719,3243.272,-0.4017
mixed,2,1,0.5,4.0,128,20480,1024,4096,2560,3704.398,4132.625,3542.224,-0.3787
mixed,2,1,0.5,4.0,128,20480,2048,8192,5120,4424.285,5269.057,4116.882,-0.3639
mixed,2,1,0.5,4.0,128,20480,4096,16384,10240,5842.923,5780.145,5279.071,
mixed,2,1,0.5,4.0,128,20480,8192,32768,20480,5875.784,9358.293,7604.669,0.4964
mixed,2,1,0.5,4.0,256,0,128,512,320,173.155,219.267,205.764,0.7072
mixed,2,1,0.5,4.0,256,0,256,1024,640,252.482,313.959,283.94,0.5117
mixed,2,1,0.5,4.0,256,0,512,2048,1280,350.788,456.998,434.79,0.7909
mixed,2,1,0.5,4.0,256,0,1024,4096,2560,529.832,745.577,739.818,0.9733
mixed,2,1,0.5,4.0,256,0,2048,8192,5120,885.963,1314.766,1310.545,0.9902
mixed,2,1,0.5,4.0,256,0,4096,16384,10240,1609.778,2467.902,2454.143,0.984
mixed,2,1,0.5,4.0,256,0,8192,32768,20480,3039.4,4771.734,4763.74,0.9954
mixed,2,1,0.5,4.0,256,512,128,512,320,311.107,342.373,322.917,0.3777
mixed,2,1,0.5,4.0,256,512,256,1024,640,360.036,423.045,391.751,0.5033
mixed,2,1,0.5,4.0,256,512,512,2048,1280,458.437,649.0,552.616,0.4942
mixed,2,1,0.5,4.0,256,512,1024,4096,2560,742.281,954.092,889.069,0.693
mixed,2,1,0.5,4.0,256,512,2048,8192,5120,1100.045,1531.702,1503.38,0.9344
mixed,2,1,0.5,4.0,256,512,4096,16384,10240,1819.223,2685.502,2672.097,0.9845
mixed,2,1,0.5,4.0,256,512,8192,32768,20480,3262.15,4997.697,4961.722,0.9793
mixed,2,1,0.5,4.0,256,1024,128,512,320,449.573,486.374,444.74,-0.1313
mixed,2,1,0.5,4.0,256,1024,256,1024,640,503.653,556.682,501.862,-0.0338
mixed,2,1,0.5,4.0,256,1024,512,2048,1280,599.334,705.512,676.23,0.7242
mixed,2,1,0.5,4.0,256,1024,1024,4096,2560,792.584,1167.118,979.724,0.4997
mixed,2,1,0.5,4.0,256,1024,2048,8192,5120,1307.694,1743.351,1675.827,0.845
mixed,2,1,0.5,4.0,256,1024,4096,16384,10240,2032.057,2903.076,2884.355,0.9785
mixed,2,1,0.5,4.0,256,1024,8192,32768,20480,3488.972,5225.116,5164.994,0.9654
mixed,2,1,0.5,4.0,256,2048,128,512,320,731.623,766.441,724.712,-0.1985
mixed,2,1,0.5,4.0,256,2048,256,1024,640,784.841,841.228,746.505,-0.6799
mixed,2,1,0.5,4.0,256,2048,512,2048,1280,878.027,984.845,859.881,-0.1699
mixed,2,1,0.5,4.0,256,2048,1024,4096,2560,1059.726,1274.222,1243.729,0.8578
mixed,2,1,0.5,4.0,256,2048,2048,8192,5120,1511.761,2166.332,1838.585,0.4993
mixed,2,1,0.5,4.0,256,2048,4096,16384,10240,2458.845,3330.824,3284.424,0.9468
mixed,2,1,0.5,4.0,256,2048,8192,32768,20480,3911.984,5655.59,5647.208,0.9952
mixed,2,1,0.5,4.0,256,4096,128,512,320,1298.226,1333.52,1290.735,-0.2122
mixed,2,1,0.5,4.0,256,4096,256,1024,640,1352.082,1406.161,1307.759,-0.8196
mixed,2,1,0.5,4.0,256,4096,512,2048,1280,1445.299,1559.317,1348.433,-0.8496
mixed,2,1,0.5,4.0,256,4096,1024,4096,2560,1628.179,1846.004,1571.923,-0.2583
mixed,2,1,0.5,4.0,256,4096,2048,8192,5120,1980.474,2413.47,2390.784,0.9476
mixed,2,1,0.5,4.0,256,4096,4096,16384,10240,2970.435,4183.798,3556.524,0.483
mixed,2,1,0.5,4.0,256,4096,8192,32768,20480,4765.371,6506.479,6473.899,0.9813
mixed,2,1,0.5,4.0,256,8192,128,512,320,2433.694,2467.134,2420.091,-0.4068
mixed,2,1,0.5,4.0,256,8192,256,1024,640,2483.838,2537.79,2439.869,-0.815
mixed,2,1,0.5,4.0,256,8192,512,2048,1280,2577.888,2686.595,2475.36,-0.9432
mixed,2,1,0.5,4.0,256,8192,1024,4096,2560,2760.483,2987.143,2553.951,-0.9112
mixed,2,1,0.5,4.0,256,8192,2048,8192,5120,3125.415,3544.397,3011.97,-0.2708
mixed,2,1,0.5,4.0,256,8192,4096,16384,10240,3838.416,4715.829,4680.064,0.9592
mixed,2,1,0.5,4.0,256,8192,8192,32768,20480,5885.962,8210.626,7025.433,0.4902
mixed,2,1,0.5,4.0,256,16384,128,512,320,4705.662,4742.427,4689.597,-0.437
mixed,2,1,0.5,4.0,256,16384,256,1024,640,4763.934,4813.603,4713.209,-1.0213
mixed,2,1,0.5,4.0,256,16384,512,2048,1280,4853.464,4962.974,4749.235,-0.9518
mixed,2,1,0.5,4.0,256,16384,1024,4096,2560,5042.622,5261.86,4819.292,-1.0187
mixed,2,1,0.5,4.0,256,16384,2048,8192,5120,5408.611,5870.187,5006.436,-0.8713
mixed,2,1,0.5,4.0,256,16384,4096,16384,10240,6135.853,6978.966,5900.423,-0.2792
mixed,2,1,0.5,4.0,256,16384,8192,32768,20480,7566.782,9314.747,9266.32,0.9723
mixed,2,1,0.5,4.0,256,20480,128,512,320,5848.396,5882.473,5834.673,-0.4027
mixed,2,1,0.5,4.0,256,20480,256,1024,640,5897.219,5961.71,5850.156,-0.7298
mixed,2,1,0.5,4.0,256,20480,512,2048,1280,5995.951,6103.142,5886.406,-1.022
mixed,2,1,0.5,4.0,256,20480,1024,4096,2560,6185.265,6406.706,5954.472,-1.0422
mixed,2,1,0.5,4.0,256,20480,2048,8192,5120,6556.88,6975.099,6123.663,-1.0359
mixed,2,1,0.5,4.0,256,20480,4096,16384,10240,7299.349,8153.607,6484.91,-0.9534
mixed,2,1,0.5,4.0,256,20480,8192,32768,20480,8706.901,10450.69,10407.266,0.9751
mixed,2,1,0.5,4.0,512,0,128,512,320,310.244,349.316,327.684,0.4464
