regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
pure,2,1,0.5,4.0,0,0,128,512,320,92.257,107.49,105.119,0.8444
pure,2,1,0.5,4.0,0,0,256,1024,640,110.499,126.913,124.286,0.84
pure,2,1,0.5,4.0,0,0,512,2048,1280,132.866,149.537,135.616,0.165
pure,2,1,0.5,4.0,0,0,1024,4096,2560,158.657,184.928,155.074,-0.1364
pure,2,1,0.5,4.0,0,0,2048,8192,5120,207.263,257.38,206.432,-0.0166
pure,2,1,0.5,4.0,0,0,4096,16384,10240,296.352,395.234,304.641,0.0838
pure,2,1,0.5,4.0,0,0,8192,32768,20480,476.292,686.307,482.374,0.029
mixed,2,1,0.5,4.0,16,0,128,512,320,76.576,99.199,97.762,0.9365
mixed,2,1,0.5,4.0,16,0,256,1024,640,111.456,148.128,145.282,0.9224
mixed,2,1,0.5,4.0,16,0,512,2048,1280,172.897,246.273,240.833,0.9259
mixed,2,1,0.5,4.0,16,0,1024,4096,2560,292.609,437.859,432.352,0.9621
mixed,2,1,0.5,4.0,16,0,2048,8192,5120,533.699,821.123,813.316,0.9728
mixed,2,1,0.5,4.0,16,0,4096,16384,10240,1013.573,1589.958,1576.518,0.9767
mixed,2,1,0.5,4.0,16,0,8192,32768,20480,1971.464,3118.734,3102.606,0.9859
mixed,2,1,0.5,4.0,16,512,128,512,320,99.807,103.296,100.128,0.092
mixed,2,1,0.5,4.0,16,512,256,1024,640,112.289,149.219,146.528,0.9271
mixed,2,1,0.5,4.0,16,512,512,2048,1280,173.697,245.472,241.794,0.9488
mixed,2,1,0.5,4.0,16,512,1024,4096,2560,294.08,438.947,432.995,0.9589
mixed,2,1,0.5,4.0,16,512,2048,8192,5120,533.409,823.235,814.692,0.9705
mixed,2,1,0.5,4.0,16,512,4096,16384,10240,1014.885,1590.505,1575.207,0.9734
mixed,2,1,0.5,4.0,16,512,8192,32768,20480,1972.458,3120.275,3105.422,0.9871
mixed,2,1,0.5,4.0,16,1024,128,512,320,147.073,148.48,147.136,0.0448
mixed,2,1,0.5,4.0,16,1024,256,1024,640,149.76,152.897,148.832,-0.2958
mixed,2,1,0.5,4.0,16,1024,512,2048,1280,173.761,245.856,242.593,0.9547
mixed,2,1,0.5,4.0,16,1024,1024,4096,2560,294.529,438.53,433.217,0.9631
mixed,2,1,0.5,4.0,16,1024,2048,8192,5120,533.728,822.979,815.778,0.9751
mixed,2,1,0.5,4.0,16,1024,4096,16384,10240,1016.103,1591.623,1576.262,0.9733
mixed,2,1,0.5,4.0,16,1024,8192,32768,20480,1973.545,3121.007,3101.103,0.9827
mixed,2,1,0.5,4.0,16,2048,128,512,320,243.298,243.809,243.394,0.1879
mixed,2,1,0.5,4.0,16,2048,256,1024,640,244.45,245.921,243.939,-0.3474
mixed,2,1,0.5,4.0,16,2048,512,2048,1280,246.69,249.217,245.441,-0.4943
mixed,2,1,0.5,4.0,16,2048,1024,4096,2560,294.242,437.602,433.506,0.9714
mixed,2,1,0.5,4.0,16,2048,2048,8192,5120,534.754,823.427,814.243,0.9682
mixed,2,1,0.5,4.0,16,2048,4096,16384,10240,1015.111,1591.269,1576.711,0.9747
mixed,2,1,0.5,4.0,16,2048,8192,32768,20480,1970.41,3117.838,3103.281,0.9873
mixed,2,1,0.5,4.0,16,4096,128,512,320,434.783,435.619,434.883,0.1196
mixed,2,1,0.5,4.0,16,4096,256,1024,640,435.49,436.035,434.208,-2.3523
mixed,2,1,0.5,4.0,16,4096,512,2048,1280,436.003,436.769,435.138,-1.1292
mixed,2,1,0.5,4.0,16,4096,1024,4096,2560,438.24,441.732,436.802,-0.4118
mixed,2,1,0.5,4.0,16,4096,2048,8192,5120,535.587,824.932,814.467,0.9638
mixed,2,1,0.5,4.0,16,4096,4096,16384,10240,1018.407,1591.207,1578.021,0.977
mixed,2,1,0.5,4.0,16,4096,8192,32768,20480,1970.76,3116.845,3101.389,0.9865
mixed,2,1,0.5,4.0,16,8192,128,512,320,816.837,818.404,816.325,-0.3267
