regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
pure,2,1,0.5,4.0,0,0,128,512,320,62.656,73.764,73.473,0.9738
pure,2,1,0.5,4.0,0,0,256,1024,640,74.527,77.985,76.318,0.5179
pure,2,1,0.5,4.0,0,0,512,2048,1280,79.424,86.208,83.392,0.5849
pure,2,1,0.5,4.0,0,0,1024,4096,2560,105.249,123.554,110.465,0.2849
mixed,2,1,0.5,4.0,16,0,128,512,320,77.857,112.224,111.969,0.9926
mixed,2,1,0.5,4.0,16,0,256,1024,640,130.145,184.927,184.514,0.9925
mixed,2,1,0.5,4.0,16,0,512,2048,1280,220.836,329.219,329.314,1.0009
mixed,2,1,0.5,4.0,16,0,1024,4096,2560,402.372,618.757,619.364,1.0028
mixed,2,1,0.5,4.0,16,512,128,512,320,112.511,114.944,112.386,-0.0514
mixed,2,1,0.5,4.0,16,512,256,1024,640,130.559,185.087,184.738,0.9936
mixed,2,1,0.5,4.0,16,512,512,2048,1280,221.279,330.115,329.507,0.9944
mixed,2,1,0.5,4.0,16,512,1024,4096,2560,402.627,620.259,619.684,0.9974
mixed,2,1,0.5,4.0,16,1024,128,512,320,184.802,184.897,184.611,-2.0105
mixed,2,1,0.5,4.0,16,1024,256,1024,640,185.025,187.809,184.928,-0.0348
mixed,2,1,0.5,4.0,16,1024,512,2048,1280,221.314,330.594,329.601,0.9909
mixed,2,1,0.5,4.0,16,1024,1024,4096,2560,402.178,619.362,619.652,1.0013
mixed,2,1,0.5,4.0,16,2048,128,512,320,329.346,330.018,329.699,0.5253
mixed,2,1,0.5,4.0,16,2048,256,1024,640,330.468,329.858,330.336,
mixed,2,1,0.5,4.0,16,2048,512,2048,1280,329.956,332.387,330.178,0.0913
mixed,2,1,0.5,4.0,16,2048,1024,4096,2560,403.075,620.036,619.459,0.9973
mixed,2,1,0.5,4.0,32,0,128,512,320,77.922,112.417,111.937,0.9861
mixed,2,1,0.5,4.0,32,0,256,1024,640,130.431,184.865,184.544,0.9941
mixed,2,1,0.5,4.0,32,0,512,2048,1280,221.119,330.274,330.083,0.9983
mixed,2,1,0.5,4.0,32,0,1024,4096,2560,403.011,619.717,619.81,1.0004
mixed,2,1,0.5,4.0,32,512,128,512,320,113.25,115.137,113.215,-0.0185
mixed,2,1,0.5,4.0,32,512,256,1024,640,130.785,185.026,184.674,0.9935
mixed,2,1,0.5,4.0,32,512,512,2048,1280,221.156,330.21,329.825,0.9965
mixed,2,1,0.5,4.0,32,512,1024,4096,2560,403.203,619.972,619.62,0.9984
mixed,2,1,0.5,4.0,32,1024,128,512,320,185.761,186.208,185.634,-0.2841
mixed,2,1,0.5,4.0,32,1024,256,1024,640,185.889,187.076,186.05,0.1356
mixed,2,1,0.5,4.0,32,1024,512,2048,1280,221.443,330.561,329.731,0.9924
mixed,2,1,0.5,4.0,32,1024,1024,4096,2560,402.754,620.644,618.629,0.9908
mixed,2,1,0.5,4.0,32,2048,128,512,320,329.951,330.594,330.465,0.7994
mixed,2,1,0.5,4.0,32,2048,256,1024,640,330.883,331.361,330.692,-0.3996
mixed,2,1,0.5,4.0,32,2048,512,2048,1280,331.299,332.739,332.034,0.5104
mixed,2,1,0.5,4.0,32,2048,1024,4096,2560,402.785,619.813,620.323,1.0023
mixed,2,1,0.5,4.0,64,0,128,512,320,78.143,112.515,111.998,0.985
mixed,2,1,0.5,4.0,64,0,256,1024,640,130.465,184.993,184.386,0.9889
mixed,2,1,0.5,4.0,64,0,512,2048,1280,221.055,330.307,329.793,0.9953
mixed,2,1,0.5,4.0,64,0,1024,4096,2560,402.849,620.804,619.556,0.9943
mixed,2,1,0.5,4.0,64,512,128,512,320,114.465,115.838,114.625,0.1165
mixed,2,1,0.5,4.0,64,512,256,1024,640,130.818,184.961,184.672,0.9947
mixed,2,1,0.5,4.0,64,512,512,2048,1280,221.152,330.211,329.283,0.9915
mixed,2,1,0.5,4.0,64,512,1024,4096,2560,402.818,620.325,617.475,0.9869
mixed,2,1,0.5,4.0,64,1024,128,512,320,186.783,187.391,186.623,-0.2632
mixed,2,1,0.5,4.0,64,1024,256,1024,640,187.393,188.418,187.202,-0.1863
mixed,2,1,0.5,4.0,64,1024,512,2048,1280,221.153,330.209,329.602,0.9944
mixed,2,1,0.5,4.0,64,1024,1024,4096,2560,402.308,620.099,619.556,0.9975
mixed,2,1,0.5,4.0,64,2048,128,512,320,331.459,332.546,331.84,0.3505
mixed,2,1,0.5,4.0,64,2048,256,1024,640,331.906,332.514,332.002,0.1579
mixed,2,1,0.5,4.0,64,2048,512,2048,1280,332.194,332.769,332.129,-0.113
mixed,2,1,0.5,4.0,64,2048,1024,4096,2560,402.979,619.556,618.756,0.9963
